year,language,artist_name,track_name,track_id,album_name,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration,time_signature,label
2013,日語,LOVE PSYCHEDELICO,Beautiful World,6tbakpkikds5hllkyBOR5m,In This Beautiful World,13,0.617,0.676,2.0,-5.93,1.0,0.0253,0.115,1.69e-06,0.332,0.526,92.962,261.101,4.0,1
2013,韓語,G.NA,Oops! (Feat. Il Hoon Jung of BTOB),6JBUCA7LWhZ7Unpj2VHWUD,Beautiful Kisses,32,0.805,0.785,8.0,-4.558,1.0,0.123,0.264,0.0,0.137,0.753,104.496,222.798,4.0,1
2013,韓語,2am,어느 봄날 One Spring Day,3nkDFGyTFqWs07eAQ5Zdvr,어느 봄날 One Spring Day,34,0.581,0.462,4.0,-6.329,1.0,0.0283,0.451,0.0,0.135,0.359,133.995,234.095,4.0,1
2013,韓語,Secret,POISON,2r5xY48FMJ35oD3lKXl9eB,POISON,40,0.653,0.881,11.0,-4.71,1.0,0.0319,0.00873,0.0,0.0699,0.55,102.046,207.256,4.0,1
2013,韓語,G.NA,First Kiss,6Dt3GZABtFiDY6jgtNomdM,Beautiful Kisses,17,0.708,0.895,1.0,-3.298,1.0,0.0335,0.0853,0.000179,0.112,0.4,108.99,231.393,4.0,1
2013,韓語,Secret,TALK THAT,0sMdq2ylLEMSozuXcUfemo,TALK THAT,35,0.847,0.749,2.0,-2.854,1.0,0.0843,0.427,0.0,0.0888,0.543,125.952,217.861,4.0,1
2013,韓語,G.NA,Mind-sync (Feat. Huh Gak),7HTFE1EO5Wy3VvAn7wcfAI,Beautiful Kisses,21,0.669,0.751,7.0,-5.008,1.0,0.0405,0.637,0.0,0.103,0.359,132.004,223.164,4.0,1
2013,韓語,CNBLUE,Love Girl,1C2bTzulOc0kvGoiPnLqc2,FIRST STEP,47,0.637,0.947,9.0,-2.659,0.0,0.111,0.103,0.0,0.263,0.851,143.951,212.611,4.0,1
2013,華語,黃小琥,放心不下,00pk2IhtTgCTxtEGkPIqxd,放心不下,22,0.58,0.489,5.0,-6.763,1.0,0.0323,0.435,0.0,0.364,0.287,114.038,268.707,4.0,1
2013,華語,Olivia Ong,不變,4RbAxZlpv0FMEKYpqymsmD,等等,16,0.475,0.409,11.0,-8.843,1.0,0.0311,0.736,0.0,0.126,0.264,135.967,263.213,4.0,1
2013,華語,Olivia Ong,等等,0V3BaYNh6ZqzZWjye1Lfqj,等等,20,0.569,0.403,11.0,-11.708,1.0,0.0311,0.702,2.12e-06,0.122,0.439,113.016,242.613,4.0,1
2013,西洋,Jennifer Lopez,Live It Up,2FHdoPa5aWaAmjuf362KJ0,Live It Up,56,0.692,0.728,6.0,-5.13,1.0,0.171,0.0131,0.0,0.329,0.642,127.995,243.787,4.0,1
2013,西洋,Mariah Carey,#Beautiful,1ahAuX3F6tDdNRfMdiLsv6,Me. I Am Mariah…The Elusive Chanteuse,59,0.676,0.755,4.0,-5.333,1.0,0.0388,0.322,0.0,0.298,0.425,107.03,199.947,4.0,1
2013,西洋,Taylor Swift,Red (Taylor's Version),4OAuvHryIVv4kMDNSLuPt6,Red (Taylor's Version),80,0.516,0.777,1.0,-4.908,0.0,0.0375,0.00108,1.62e-06,0.0761,0.408,125.047,223.093,4.0,1
2013,西洋,Fall Out Boy,The Phoenix,7jwDuO7UZvWs77KNj9HbvF,Save Rock And Roll,71,0.562,0.964,4.0,-2.991,0.0,0.072,0.000539,1.57e-06,0.579,0.41,138.063,244.96,4.0,1
2013,西洋,will.i.am,Hello,5eOB3y9SGDzjmIlkmRSFwq,#willpower (Deluxe),27,0.67,0.672,8.0,-4.412,1.0,0.055,0.042,0.0,0.339,0.334,130.021,285.173,4.0,1
2013,西洋,Demi Lovato,Heart Attack,1V6gIisPpYqgFeWbMLI0bA,Demi,80,0.504,0.785,8.0,-4.802,1.0,0.104,0.0738,0.0,0.239,0.502,173.968,210.84,4.0,1
2013,西洋,Fall Out Boy,My Songs Know What You Did In The Dark (Light Em Up),2E43WFS4rRc09za2r2GmZl,Save Rock And Roll,76,0.558,0.924,9.0,-4.341,0.0,0.064,0.0271,3.32e-06,0.537,0.567,151.99,186.827,4.0,1
2013,日語,LOVE PSYCHEDELICO,Calling You,00KTv7xT4P33gvn2rTUuH6,15th ANNIVERSARY TOUR -THE BEST- LIVE,23,0.607,0.826,0.0,-8.078,0.0,0.0542,0.00205,0.000396,0.732,0.513,124.943,429.547,4.0,1
2013,韓語,Hari,Gwiyomi song,3JEZa9Z1dVLhgVSyF7D92I,Gwiyomi song,38,0.792,0.402,0.0,-5.849,1.0,0.0588,0.18,0.000109,0.0877,0.739,183.982,162.981,4.0,1
2013,韓語,4Minute,Whatever,1B7lPH4Syxg7hDeG81Paen,Name is 4minute,17,0.581,0.635,1.0,-4.2,0.0,0.189,0.00164,0.0,0.119,0.228,166.92,178.651,4.0,1
2013,韓語,SHINee,Why So Serious?,6LgRAevtPVeJGNoF2ZAQeI,SHINee The 3rd Album Chapter 2. 'Why So Serious? - The Misconceptions Of Me',42,0.654,0.965,6.0,-1.467,1.0,0.0663,0.111,0.0,0.169,0.641,110.03,219.6,4.0,1
2013,韓語,4Minute,What's my name?,2mH9KZHBtZNcVY6RmvUnHN,Name is 4minute,18,0.536,0.875,0.0,-4.35,0.0,0.0711,0.000462,0.0,0.814,0.666,165.836,79.438,4.0,1
2013,韓語,G-DRAGON,Heartbreaker,4n5GvONt7Niv5In6awXHR7,Heartbreaker,48,0.775,0.792,0.0,-3.746,0.0,0.0613,0.0995,0.0,0.1,0.45,134.959,202.547,4.0,1
2013,韓語,After School,Flashback,1XX7qmxpxVj504Q6Iox4ac,AFTERSCHOOL 5th Maxi-Single (Korea Release),41,0.714,0.854,1.0,-3.349,1.0,0.0805,0.0643,0.0,0.074,0.647,130.013,195.933,4.0,1
2013,韓語,SHINee,Nightmare,6VA4tRjw0mVHTp8qrQUgE0,SHINee The 3rd Album Chapter 2. 'Why So Serious? - The Misconceptions Of Me',30,0.706,0.86,8.0,-3.225,1.0,0.107,0.0079,0.0,0.203,0.64,119.949,216.96,4.0,1
2013,韓語,4Minute,Gimme that,5F2OHjfkRs5koJSzsu74op,Name is 4minute,14,0.73,0.8,6.0,-4.288,0.0,0.079,0.00678,0.0,0.065,0.65,89.991,203.207,4.0,1
2013,華語,鄧福如 AFÜ,ME & U,7L4h3FzRapNm7wY61YTkJj,天空島,44,0.597,0.617,1.0,-5.717,0.0,0.077,0.736,0.0,0.364,0.555,167.965,197.733,4.0,1
2013,華語,鄧福如 AFÜ,完美情人,3esMMTUxS19fM3Gq55i6fM,天空島,30,0.785,0.73,0.0,-6.837,1.0,0.0309,0.493,0.0,0.207,0.663,129.972,259.8,4.0,1
2013,華語,CoCo李玟,叩叩,0iPIGV5GbfFqJoSJfI60Cp,中国梦之声·我们的歌第二季 第12期,5,0.57,0.905,5.0,-5.018,0.0,0.0536,0.0119,0.0,0.3,0.616,128.355,235.113,4.0,1
2013,華語,蔡旻佑,好不好,6zFeen4SpROOInsK2joWGd,原來是美男 (電視原聲帶),34,0.687,0.857,0.0,-5.137,1.0,0.0316,0.00997,0.0,0.129,0.546,119.998,210.587,4.0,1
2013,華語,鄧福如 AFÜ,良人,4ovwOD6QlKmEWqRUtxV6JS,天空島,48,0.632,0.519,4.0,-8.454,1.0,0.0324,0.668,0.0,0.283,0.238,129.955,259.533,4.0,1
2013,西洋,Jessie Ware,Wildest Moments,0nt09YWqPwIdYFzwmSNHSH,Devotion - The Gold Edition,55,0.565,0.772,2.0,-6.83,1.0,0.0468,0.21,0.098,0.44,0.484,82.995,222.168,4.0,1
2013,西洋,Carly Rae Jepsen,Take A Picture,3cGFEZvzegmI9B7yZMCzq5,Take A Picture,29,0.716,0.688,1.0,-5.621,0.0,0.0711,0.00139,0.00291,0.119,0.746,120.021,204.933,4.0,1
2013,西洋,Lenka,Nothing Here but Love,5DRhDvOayPC2IUnpG2fNGK,Shadows,22,0.657,0.552,2.0,-9.023,1.0,0.0266,0.417,0.275,0.102,0.315,114.986,209.74,4.0,1
2013,西洋,Fergie,A Little Party Never Killed Nobody (All We Got),36482hNESSwELpr9sS3NbE,Music From Baz Luhrmann's Film The Great Gatsby (International Streaming Version),62,0.761,0.619,5.0,-5.741,0.0,0.175,0.00959,3.18e-06,0.0896,0.516,129.998,241.307,4.0,1
2013,日語,Kim Hyun Joong,TONIGHT,3FsW7I3lS41f7DSSKEznzd,今でも,13,0.729,0.885,1.0,-3.682,0.0,0.036,0.0181,0.0101,0.262,0.886,113.022,186.347,4.0,1
2013,日語,2PM,I’m your man (Kor ver.),2OidbJv9f6ODOoTYlp5Lm5,미친거 아니야? GO CRAZY!,36,0.763,0.949,0.0,-2.894,1.0,0.112,0.0116,0.0,0.104,0.774,132.991,190.154,4.0,1
2013,日語,Kim Hyun Joong,Cappuccino,1kpZK2RNXrMV5U2bXnQ1wp,今でも,16,0.7,0.961,5.0,-2.903,0.0,0.0695,0.148,1.16e-06,0.136,0.708,172.005,212.413,4.0,1
2013,韓語,HENRY,My Everything,4whzXnBbBlOfGwWWhM0FYl,Trap - The 1st Album,23,0.659,0.781,8.0,-3.616,1.0,0.0502,0.43,3.1e-06,0.162,0.622,171.982,198.529,4.0,1
2013,韓語,HENRY,Ready 2 Love,5jOpR81xxumdbA2pZa0GNt,Trap - The 1st Album,19,0.697,0.92,0.0,-3.986,1.0,0.0885,0.185,0.0,0.0782,0.559,124.955,197.961,4.0,1
2013,韓語,HENRY,I Would,7bWJmywDCphcoTrAcW1BgX,Trap - The 1st Album,31,0.519,0.555,2.0,-6.699,1.0,0.0299,0.617,0.0,0.179,0.188,135.812,240.459,4.0,1
2013,韓語,HENRY,Holiday,4cOu1Ux4bz09MARS3luXbq,Trap - The 1st Album,25,0.722,0.747,11.0,-4.212,1.0,0.0481,0.0121,0.0,0.249,0.896,125.062,196.528,4.0,1
2013,韓語,Beast,Will You Be Alright,3gfhHE3bPkuKbPTIFqv6ib,"Hard to love, How to love",30,0.674,0.83,10.0,-4.463,1.0,0.0484,0.288,0.0,0.115,0.741,139.955,221.545,4.0,1
2013,韓語,2PM,Dangerous,5X88p83133Ju6VTz0mXJXt,Grown,18,0.726,0.906,1.0,-4.598,1.0,0.0704,0.0583,8.54e-06,0.124,0.781,109.978,194.983,4.0,1
2013,西洋,Britney Spears,"Ooh La La (from ""The Smurfs 2"")",7bpvfjoneSQvW0tbtVm1Jk,"Ooh La La (from ""The Smurfs 2"")",51,0.69,0.568,6.0,-4.501,1.0,0.0525,0.0165,6.98e-06,0.111,0.728,128.059,257.493,4.0,1
2013,西洋,Ciara,Body Party,0rFZaQ4crlGAzuCjWCQ2xu,Ciara,66,0.577,0.576,2.0,-6.299,1.0,0.0563,0.0143,0.0,0.602,0.12,133.973,234.04,4.0,1
2013,西洋,Ciara,Sophomore,4SdjXwZjsg6HQrXXhdGClj,Ciara,30,0.639,0.744,7.0,-6.95,0.0,0.0893,0.0149,0.0,0.158,0.379,147.855,225.053,4.0,1
2013,西洋,Ricky Martin,Come with Me,5lUti4wLRMWbS9MQixZIIE,Come with Me,38,0.611,0.909,1.0,-2.21,0.0,0.0487,0.0527,0.0,0.0545,0.455,124.993,217.813,4.0,1
2013,西洋,Ciara,Read My Lips,4rzh2ZK3eGj38lpuYa3NSY,Ciara,28,0.745,0.724,1.0,-5.872,1.0,0.0351,0.00122,0.0484,0.0653,0.452,141.992,248.027,4.0,1
2013,西洋,Ramin Djawadi,Pacific Rim (feat. Tom Morello),2KNmDKL0Ngf5wd7iB25cap,Pacific Rim (Original Motion Picture Soundtrack),55,0.559,0.695,7.0,-9.334,1.0,0.0519,0.199,0.901,0.11,0.538,86.013,295.427,4.0,1
2013,西洋,Kelly Clarkson,Tie It Up,6Cra4GLG5fE5M3aiVQ3SVk,Tie It Up,30,0.731,0.94,2.0,-3.396,1.0,0.0642,0.138,0.0,0.187,0.738,94.085,167.907,4.0,1
2013,西洋,Ciara,Where You Go (feat. Future),2BNM5IZruqW1UjWOSr0ioB,Ciara,29,0.613,0.643,10.0,-7.606,1.0,0.0627,0.00572,0.000159,0.266,0.211,131.001,224.04,4.0,1
2013,西洋,Ciara,Keep On Lookin',21ovuLfg5iT583UEgeEYQb,Ciara,27,0.858,0.452,11.0,-5.994,0.0,0.335,0.247,1.01e-05,0.154,0.449,129.181,197.16,4.0,1
2013,西洋,Ciara,Super Turnt Up,381LUvKPfNvPiINdHJPErZ,Ciara,27,0.693,0.789,6.0,-5.878,0.0,0.0477,0.0135,0.0,0.255,0.489,120.09,268.72,4.0,1
2013,日語,May J.,Precious,5IdhwUA6YE3dHA9LFFnOoP,Summer Ballad Covers,22,0.45,0.706,11.0,-3.613,1.0,0.0358,0.103,0.0,0.0877,0.306,150.04,380.893,4.0,1
2013,韓語,NATE BEAST,I’m Sorry,3lhdZ5Zt16dJyrkjBqHoBc,Nothing,0,0.719,0.521,4.0,-5.653,1.0,0.0265,0.289,0.0,0.563,0.832,75.15,78.065,4.0,1
2013,韓語,4Minute,Heart To Heart,2hbmUkbk3VVXTCIG7UeBR6,4minutes Left,37,0.718,0.75,6.0,-3.428,1.0,0.0411,0.395,0.0,0.0578,0.492,129.974,231.493,4.0,1
2013,韓語,EXO,"Baby, Don't Cry",7M4eO9xXwmAnO0hq6XDles,The 1st Album 'XOXO' (Repackage),56,0.653,0.827,5.0,-4.179,1.0,0.0417,0.344,0.0,0.144,0.421,137.946,233.956,4.0,1
2013,韓語,MBLAQ,Smoky Girl,3Gr66dKQP9bH83V9UoCQSb,Love Beat,37,0.807,0.599,9.0,-6.664,0.0,0.107,0.0483,0.0,0.0759,0.472,129.958,210.875,4.0,1
2013,西洋,Birdy,Wings,2Kz5qeXifBxE0zmuoVchlM,Fire Within (Deluxe),69,0.474,0.707,7.0,-4.534,1.0,0.0253,0.0831,0.0,0.162,0.224,83.235,252.107,4.0,1
2013,西洋,Backstreet Boys,In a World Like This,64PsIOCPOBJQrvpIBDiGy9,In a World Like This,50,0.605,0.858,7.0,-3.982,1.0,0.0303,0.00688,0.0,0.344,0.555,125.048,220.217,4.0,1
2013,西洋,Selena Gomez,Slow Down,2OsEJFTfzfjG4oC92cuP2c,Stars Dance (Bonus Track Version),66,0.722,0.821,1.0,-3.856,0.0,0.165,0.073,0.0,0.631,0.721,127.944,210.293,4.0,1
2013,西洋,Backstreet Boys,Permanent Stain,0Uwb0dUzBhGGIkq83cSZDP,In a World Like This,36,0.516,0.949,11.0,-5.247,1.0,0.125,0.00867,0.0,0.151,0.338,137.949,235.771,4.0,1
2013,西洋,One Direction,Best Song Ever,5T7ZFtCcOgkpjxcuaeZbw0,Midnight Memories (Deluxe),79,0.652,0.877,1.0,-2.986,1.0,0.0465,0.0227,0.0,0.0789,0.486,118.491,200.107,4.0,1
2013,西洋,Taylor Swift,Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version),7qEUFOVcxRI19tbT68JcYK,Red (Taylor's Version),75,0.498,0.61,6.0,-5.098,1.0,0.0363,0.271,0.0,0.223,0.474,79.918,245.427,4.0,1
2013,西洋,Backstreet Boys,Breathe,5QQKkakSDzALyAO0GmxzJ6,DNA,49,0.442,0.363,4.0,-5.739,1.0,0.0271,0.566,0.0,0.109,0.325,84.88,186.493,4.0,1
2013,日語,Nana Mizuki,Vitalization,44HokGU8V1GTc0vdOIXrmL,THE MUSEUM Ⅲ,39,0.507,0.955,4.0,-1.793,0.0,0.194,0.0045,0.0,0.26,0.474,95.068,226.347,4.0,1
2013,韓語,Roy Kim,Love Love Love,3j3XbConWqcxSgGXN2shRS,Love Love Love,33,0.659,0.6,5.0,-5.778,1.0,0.0351,0.614,1.01e-05,0.108,0.336,112.966,216.653,4.0,1
2013,韓語,Roy Kim,Bom Bom Bom,1rVPj9cryjgB7MdaU6sqN3,Love Love Love,46,0.636,0.719,4.0,-5.986,1.0,0.0267,0.392,3.12e-05,0.303,0.603,94.993,208.467,4.0,1
2013,韓語,f(x),Goodbye Summer (f(Amber+Luna+Krystal)),1UpLArL9Db4IAK5DjKZYP8,Pink Tape - The 2nd Album,51,0.658,0.672,0.0,-4.211,1.0,0.0374,0.422,0.0,0.132,0.421,84.995,190.6,4.0,1
2013,韓語,f(x),Pretty Girl,62Av3SXyTJqhk7mkUEYuyR,Pink Tape - The 2nd Album,33,0.633,0.719,11.0,-3.637,1.0,0.0792,0.00451,0.0,0.736,0.641,160.894,186.263,4.0,1
2013,韓語,f(x),Airplane,7C6DmSezfRUWs468kBy14E,Pink Tape - The 2nd Album,41,0.596,0.89,6.0,-3.845,1.0,0.0395,0.138,0.0,0.183,0.734,128.09,214.44,4.0,1
2013,韓語,Beast,How To Love,167MBiMHpxoA2nlNh4Hjoh,"Hard to love, How to love",30,0.719,0.841,10.0,-4.316,1.0,0.0429,0.337,0.0,0.0761,0.633,89.998,238.733,4.0,1
2013,韓語,f(x),Kick,5F97FpWfBXqlVdWB9PQFGp,Pink Tape - The 2nd Album,30,0.469,0.921,5.0,-3.1,0.0,0.123,0.103,1.18e-06,0.359,0.616,117.836,218.381,4.0,1
2013,韓語,f(x),Step,22MXGpcqXPsdhp8WCQCl7W,Pink Tape - The 2nd Album,32,0.814,0.87,7.0,-2.079,1.0,0.0508,0.0387,0.000128,0.0387,0.823,128.008,215.619,4.0,1
2013,韓語,f(x),Toy,0bBHwQ5wp6LoHi5yeeWSkk,Pink Tape - The 2nd Album,31,0.705,0.958,11.0,-3.64,0.0,0.121,0.0144,0.0,0.866,0.542,108.049,191.652,4.0,1
2013,韓語,Kim Hyun Joong,Unbreakable,6gZuU4hYsoXUSls1BY9NLu,Round 3,37,0.607,0.89,0.0,-4.085,0.0,0.169,0.125,0.0,0.0815,0.506,84.065,204.851,4.0,1
2013,韓語,f(x),Ending Page,68p5rugHsZD5diCxTlllGB,Pink Tape - The 2nd Album,35,0.562,0.675,11.0,-5.343,0.0,0.0303,0.0307,0.0,0.417,0.541,146.955,237.583,4.0,1
2013,華語,BY2,沒理由,5busLjA6wGFe1bOO6ZpPhD,MY.遊樂園,25,0.76,0.791,1.0,-4.666,1.0,0.0423,0.0121,0.000792,0.0678,0.687,129.997,228.531,4.0,1
2013,西洋,Céline Dion,Loved Me Back to Life,1YUOlePfiz9kxJRuwECzjn,Loved Me Back to Life,52,0.488,0.673,7.0,-5.743,1.0,0.0495,0.128,0.0,0.398,0.479,146.197,230.24,4.0,1
2013,西洋,Jack Johnson,I Got You,12jjuxN1gxlm29cqL5M6MW,From Here To Now To You,68,0.899,0.399,11.0,-6.553,1.0,0.038,0.61,1.52e-05,0.0923,0.544,98.067,179.347,4.0,1
2013,西洋,Demi Lovato,Heart By Heart,6hp52bCSCN4nmAr3YMNKMF,The Mortal Instruments: City of Bones (Original Motion Picture Soundtrack),49,0.517,0.744,8.0,-4.826,0.0,0.0285,0.178,0.0,0.12,0.379,139.983,224.493,4.0,1
2013,西洋,Eminem,Berzerk,6Xk7PnitV9jCRorWt2LiVZ,The Marshall Mathers LP2 (Deluxe),67,0.739,0.872,11.0,-4.059,0.0,0.333,0.0217,0.0,0.26,0.684,95.084,238.746,4.0,1
2013,西洋,Jack Johnson,Washing Dishes,22RxilGS5NSRe2ELlyKeTi,From Here To Now To You,63,0.804,0.681,10.0,-4.976,1.0,0.0336,0.356,0.0,0.105,0.732,120.085,203.947,4.0,1
2013,西洋,Avril Lavigne,Rock N Roll,471JGLzHPrgM4lS9mNOEIt,Avril Lavigne (Expanded Edition),60,0.465,0.956,0.0,-3.34,0.0,0.128,0.00963,0.000101,0.335,0.665,184.126,206.68,4.0,1
2013,日語,flumpool,微熱 Refrain,4Sl3ZBq0jNFWtLwDwSqDod,The Best 2008-2014「MONUMENT」,7,0.52,0.845,11.0,-5.391,0.0,0.0449,0.00304,0.0,0.135,0.502,126.975,287.813,4.0,1
2013,日語,SUPER JUNIOR,★BAMBINA★,3TBlPPyZ4dkEJrknWX7ESt,Hero,30,0.683,0.927,2.0,-4.974,1.0,0.133,0.00813,0.0,0.0746,0.426,112.01,264.347,4.0,1
2013,日語,Kana Nishino,GO FOR IT !!,1FrbEz9LW27XebmnN3k7wa,Love Place,51,0.634,0.907,9.0,-2.765,1.0,0.0538,0.149,0.0,0.422,0.772,146.876,237.027,4.0,1
2013,韓語,SEUNGRI,GG Be,5MPGtk7Ni67f76w0RV79GO,Let's Talk about Love,41,0.884,0.705,5.0,-4.184,1.0,0.0529,0.0731,0.0,0.059,0.653,120.019,217.2,4.0,1
2013,韓語,T-ARA,Lovey-Dovey,1I0Z7YAnRSDQdHpCA4AW1P,Funky Town,49,0.796,0.742,6.0,-4.117,0.0,0.0631,0.0704,0.0,0.0632,0.545,128.063,215.249,4.0,1
2013,韓語,EXO,XOXO,3Fm1KdUH8FmJOdtFi8MBvx,The 1st Album 'XOXO' (Repackage),55,0.707,0.689,1.0,-5.428,1.0,0.0421,0.00678,0.0,0.441,0.563,93.951,186.018,4.0,1
2013,韓語,SEUNGRI,You Hoooo!!!,6idXRTgLDVd4jFyVknZMAt,Let's Talk about Love,22,0.635,0.655,10.0,-6.465,0.0,0.0805,0.0975,0.0,0.325,0.599,130.006,218.933,4.0,1
2013,韓語,SEUNGRI,Love Box,1W8jtV6ovFpIujpzQ4sCgm,Let's Talk about Love,24,0.617,0.559,5.0,-5.951,0.0,0.094,0.499,0.0,0.128,0.574,143.785,207.187,4.0,1
2013,西洋,Ellie Goulding,Midas Touch [Ellie Goulding x BURNS],4rah5tpuHKTJqZNpG4wpG4,Halcyon Nights,28,0.276,0.813,4.0,-6.197,0.0,0.413,0.073,4.06e-06,0.371,0.613,48.081,225.733,4.0,1
2013,西洋,Britney Spears,Work B**ch,0MLZEyLFMbsk033Lqati9F,Glory : Japan Tour Edition,14,0.629,0.824,9.0,-6.53,1.0,0.159,0.155,0.000628,0.0651,0.852,128.01,247.96,4.0,1
2013,西洋,Jessie J,It's My Party,6gP19WE3a58uwWKaGlaKuo,Alive,50,0.696,0.71,9.0,-7.832,1.0,0.0721,0.00275,0.0,0.0998,0.878,129.963,219.88,4.0,1
2013,西洋,Nelly,Give U Dat,7gqhInNRNPSLWwoexXzh4Z,M.O.,12,0.7,0.707,1.0,-7.147,0.0,0.0389,0.0174,3.78e-05,0.141,0.457,133.961,252.107,4.0,1
2013,西洋,Justin Bieber,Heartbreaker,2GCKWEsbb0Xo1oodTOKVi1,Journals,61,0.568,0.517,6.0,-7.316,0.0,0.0894,0.146,0.0,0.343,0.578,104.443,262.84,4.0,1
2013,日語,flumpool,brilliant days,0DpsgAoGrOVzvRCtwCP6Go,堅強虛幻 / Belief ~給等待春天的你~,0,0.361,0.736,0.0,-4.255,1.0,0.0348,0.00547,0.000156,0.126,0.325,144.607,259.64,3.0,1
2013,日語,flumpool,OLDIES but GOODIES - flumpool 5th year anniversary non-stop mix,1SmEoPkfn9Bjcf8KPrFQNn,堅強虛幻 / Belief ~給等待春天的你~,0,0.359,0.904,9.0,-3.716,1.0,0.0759,0.000612,1.61e-05,0.0685,0.64,135.012,1224.187,4.0,1
2013,日語,SUPER JUNIOR,TUXEDO,0ro8riH7rokhYrPk1nPiLf,Hero,19,0.696,0.801,6.0,-4.297,0.0,0.0348,0.00486,0.0,0.36,0.742,130.012,231.547,4.0,1
2013,西洋,Katy Perry,Legendary Lovers,5Uc37Y6FijZcM538PqqkWd,PRISM (Deluxe),53,0.623,0.836,4.0,-4.788,0.0,0.0846,0.0224,0.0,0.078,0.386,126.025,224.216,4.0,1
2013,西洋,Katy Perry,Walking On Air,0RCsGhR44nFVAd5WiZZcGq,PRISM (Deluxe),51,0.631,0.908,6.0,-4.842,0.0,0.0391,0.00144,0.0,0.23,0.821,128.027,222.449,4.0,1
2013,韓語,FTISLAND,Falling Star,7bvgfOeRL8DECUbhsGy1ch,THANKS TO,27,0.494,0.938,9.0,-0.974,1.0,0.179,0.0656,0.0,0.0694,0.632,190.138,192.848,4.0,1
2013,韓語,FTISLAND,Always With You,3QT413zG0ESxl4fsHdHvgx,THANKS TO,13,0.585,0.771,2.0,-2.934,1.0,0.0406,0.132,0.0,0.22,0.454,77.025,211.38,4.0,1
2012,華語,王心凌,愛情句型,1eO3cegx1KVPonHsCdE8sX,初秋溫暖情歌,1,0.604,0.534,0.0,-6.464,1.0,0.0299,0.592,0.0,0.0924,0.426,117.952,250.467,4.0,1
2012,華語,S.H.E,迫不及待,48etJE6dPQuaXt7nCPc9QV,花又開好了,15,0.579,0.673,9.0,-7.067,1.0,0.0456,0.132,3.54e-06,0.156,0.292,91.983,242.307,4.0,1
2012,華語,S.H.E,不說再見,72my5mFr75SI3kcCJyxSs4,花又開好了,16,0.516,0.405,8.0,-8.861,1.0,0.0273,0.491,0.0,0.105,0.212,75.992,254.84,4.0,1
2012,華語,S.H.E,還我,7uJ716YyaGBtOQKiptg8zJ,花又開好了,18,0.546,0.517,4.0,-7.711,1.0,0.0269,0.524,0.0,0.0872,0.117,130.087,259.093,4.0,1
2012,台語,詹雅雯,一個人的心事,4suzoFA0XOUoF56mpkUcOp,詹雅雯 女人夢,34,0.493,0.552,3.0,-5.648,1.0,0.0289,0.234,2.77e-06,0.158,0.286,127.794,253.587,4.0,1
2012,西洋,50 Cent,My Life,2GoOioZVtOF1iMYfnzkreg,My Life,57,0.646,0.932,1.0,-4.178,1.0,0.276,0.045,2.85e-06,0.276,0.518,176.111,239.907,4.0,1
2012,西洋,Green Day,The Forgotten,1Of1g1PMt1wKW1L4Te6oDM,¡TRÉ!,45,0.534,0.425,9.0,-5.917,1.0,0.0272,0.128,0.0,0.14,0.0742,132.041,298.733,4.0,1
2012,西洋,Bruno Mars,If I Knew,7lXOqE38eCr979gp27O5wr,Unorthodox Jukebox,66,0.522,0.413,3.0,-5.86,1.0,0.0316,0.722,0.0,0.0854,0.49,175.972,132.64,3.0,1
2012,西洋,Kesha,Warrior,5FDjzNkpT7volw6by5SvXg,Warrior (Expanded Edition),43,0.592,0.802,10.0,-3.876,0.0,0.0531,0.0339,3.18e-06,0.117,0.418,127.844,240.347,4.0,1
2012,西洋,Passion Pit,Where I Come From,2HLq0XpKeKuFi6mC1CZr6P,The Twilight Saga: Breaking Dawn - Part 2 (Original Motion Picture Soundtrack),49,0.612,0.74,4.0,-8.414,1.0,0.0316,0.132,0.416,0.0525,0.254,105.045,219.68,4.0,1
2012,西洋,Carly Rae Jepsen,Beautiful,7EOzfH8P0K4pKZpXE8JMmT,Kiss,40,0.682,0.496,8.0,-8.492,1.0,0.0343,0.447,0.0,0.142,0.423,103.942,197.987,4.0,1
2012,西洋,Bruno Mars,Show Me,2tCPIp83mRXvVTytTAf1W4,Unorthodox Jukebox,60,0.743,0.706,5.0,-5.728,1.0,0.0535,0.0461,0.0,0.204,0.514,77.989,207.56,4.0,1
2012,西洋,Bruno Mars,Money Make Her Smile,6FPQabaldvKE5cjqRfY9Os,Unorthodox Jukebox,55,0.754,0.677,0.0,-6.555,1.0,0.0709,0.0943,7.39e-05,0.153,0.78,93.022,203.973,4.0,1
2012,西洋,Alicia Keys,Girl on Fire,4esOae7i4rqTbAu9o5Pxco,Girl on Fire (Remixes) - EP,80,0.482,0.706,9.0,-5.762,1.0,0.0607,0.135,0.00106,0.105,0.144,92.513,224.92,4.0,1
2012,西洋,The Barden Bellas,Pool Mashup: Just The Way You Are/Just A Dream,3KTqBGgBfT7zzHSSj0gvP5,Pitch Perfect Soundtrack,57,0.553,0.295,6.0,-7.269,1.0,0.0336,0.909,0.000999,0.0591,0.67,109.706,98.56,4.0,1
